prod_id,country,list_price,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
10749,AT,24.3878,blah,blahblah,Juniors,4-7,115,Mia's Organic Food Market,,,nan,,
41315,AT,24.3878,blah,blahblah,Friends,6-12,186,Heartlake Surf Shop,4.0,5.0,Easy,4.5,4.8
41329,AT,18.2878,blah,blahblah,Friends,6-12,163,Olivia's Deluxe Bedroom,1.0,5.0,Easy,4.0,2.0
41330,AT,18.2878,blah,blahblah,Friends,6-12,119,Stephanie's Soccer Practice,,,nan,,
40171,AT,15.8478,blah,blahblah,Friends,6+,249,LEGO® Friends Buildable Hedgehog Storage,2.0,5.0,Average,5.0,5.0
10748,AT,12.1878,blah,blahblah,Juniors,4-7,67,Emma's Pet Party,2.0,5.0,Very Easy,5.0,4.0
41328,AT,12.1878,blah,blahblah,Friends,6-12,95,Stephanie's Bedroom,2.0,4.5,Easy,5.0,5.0
41327,AT,12.1878,blah,blahblah,Friends,6-12,86,Mia's Bedroom,3.0,2.3,Average,3.0,2.7
75827,AT,426.9878,blah,blahblah,Ghostbusters™,16+,4634,Firehouse Headquarters,130.0,4.7,Challenging,4.8,4.7
21313,AT,85.3878,blah,blahblah,Ideas,12+,962,Ship in a Bottle,83.0,3.7,Average,4.5,4.2
21310,AT,182.9878,blah,blahblah,Ideas,12+,2049,Old Fishing Store,79.0,4.8,Average,5.0,4.7
21309,AT,146.3878,blah,blahblah,Ideas,14+,1969,LEGO® NASA Apollo Saturn V,367.0,4.6,Challenging,4.9,4.9
21308,AT,60.9878,blah,blahblah,Ideas,9+,496,Adventure Time™,23.0,3.6,Easy,3.3,2.7
21312,AT,30.4878,blah,blahblah,Ideas,10+,231,Women of NASA,33.0,4.4,Easy,4.6,4.5
21314,AT,42.6878,blah,blahblah,Ideas,10+,230,TRON: Legacy,30.0,4.1,Easy,4.4,3.7
10758,AT,60.9878,blah,blahblah,Juniors,4-7,150,T. rex Breakout,,,nan,,
10757,AT,36.5878,blah,blahblah,Juniors,4-7,85,Raptor Rescue Truck,,,nan,,
10760,AT,36.5878,blah,blahblah,Juniors,4-7,149,Underminer Bank Heist,,,nan,,
10759,AT,30.4878,blah,blahblah,Juniors,4-7,95,Elastigirl's Rooftop Pursuit,,,nan,,
10756,AT,28.0478,blah,blahblah,Juniors,4-7,84,Pteranodon Escape,,,nan,,
10745,AT,60.9878,blah,blahblah,Juniors,5-8,266,Florida 500 Final Race,1.0,5.0,Challenging,5.0,5.0
10734,AT,36.5878,blah,blahblah,Juniors,4-7,175,Demolition Site,2.0,5.0,nan,5.0,4.0
10754,AT,28.0478,blah,blahblah,Juniors,4-7,125,Spider-Man vs. Scorpion Street Showdown,1.0,5.0,nan,4.0,4.0
10746,AT,24.3878,blah,blahblah,Juniors,4-7,100,Mia's Farm Suitcase,2.0,5.0,Easy,5.0,4.5
10739,AT,24.3878,blah,blahblah,Juniors,4-7,108,Shark Attack,2.0,4.5,Easy,4.5,4.0
10740,AT,24.3878,blah,blahblah,Juniors,4-7,110,Fire Patrol Suitcase,1.0,,Easy,4.0,
10755,AT,24.3878,blah,blahblah,Juniors,4-7,131,Zane's Ninja Boat Pursuit,,,nan,,
10737,AT,18.2878,blah,blahblah,Juniors,4-7,63,Batman™ vs. Mr. Freeze™,2.0,4.0,Easy,4.5,4.0
10738,AT,18.2878,blah,blahblah,Juniors,4-7,67,Snow White's Forest Cottage,2.0,5.0,Average,5.0,5.0
10761,AT,42.6878,blah,blahblah,Juniors,4-7,178,The Great Home Escape,,,nan,,
75930,AT,158.58780000000004,blah,blahblah,Indoraptor Rampage at Lockwood Estate,8-12,1019,Indoraptor Rampage at Lockwood Estate,2.0,5.0,Easy,5.0,4.0
75929,AT,97.5878,blah,blahblah,Carnotaurus Gyrosphere Escape,7-12,577,Carnotaurus Gyrosphere Escape,1.0,,nan,5.0,
75933,AT,85.3878,blah,blahblah,T. rex Transport,7-12,609,T. rex Transport,,,nan,,
75932,AT,60.9878,blah,blahblah,Jurassic Park Velociraptor Chase,6-12,360,Jurassic Park Velociraptor Chase,4.0,4.8,Average,5.0,4.3
75931,AT,60.9878,blah,blahblah,Dilophosaurus Outpost Attack,7-12,289,Dilophosaurus Outpost Attack,1.0,3.0,Easy,4.0,3.0
75928,AT,60.9878,blah,blahblah,Blue's Helicopter Pursuit,7-12,397,Blue's Helicopter Pursuit,,,nan,,
75927,AT,48.7878,blah,blahblah,Stygimoloch Breakout,6-12,222,Stygimoloch Breakout,2.0,4.5,Average,5.0,4.5
75926,AT,30.4878,blah,blahblah,Pteranodon Chase,6-12,126,Pteranodon Chase,1.0,3.0,Easy,4.0,2.0
76105,AT,158.58780000000004,blah,blahblah,Marvel Super Heroes,14+,1363,The Hulkbuster: Ultron Edition,52.0,3.2,Average,3.8,4.0
76108,AT,121.9878,blah,blahblah,Marvel Super Heroes,8-14,1004,Sanctum Sanctorum Showdown,7.0,4.8,Average,5.0,4.8
76107,AT,97.5878,blah,blahblah,Marvel Super Heroes,8-14,674,Thanos: Ultimate Battle,17.0,4.9,Average,4.7,4.2
76103,AT,48.7878,blah,blahblah,Marvel Super Heroes,7-14,416,Corvus Glaive Thresher Attack,3.0,3.7,Average,4.0,3.7
76104,AT,42.6878,blah,blahblah,Marvel Super Heroes,7-14,375,The Hulkbuster Smash-Up,13.0,4.7,Easy,4.8,4.7
76102,AT,30.4878,blah,blahblah,Marvel Super Heroes,6-12,223,Thor's Weapon Quest,10.0,4.4,Easy,4.4,4.9
76101,AT,18.2878,blah,blahblah,Marvel Super Heroes,6-12,124,Outrider Dropship Attack,13.0,4.2,Easy,4.8,4.8
76088,AT,73.1878,blah,blahblah,Marvel Super Heroes,7-14,492,Thor vs. Hulk: Arena Clash,6.0,4.7,Average,4.3,4.0
76078,AT,73.1878,blah,blahblah,Marvel Super Heroes,7-14,375,Hulk vs. Red Hulk,7.0,4.1,Easy,3.7,2.3
76084,AT,60.9878,blah,blahblah,Marvel Super Heroes,7-14,400,The Ultimate Battle for Asgard,6.0,4.8,Easy,4.3,4.5
76083,AT,48.7878,blah,blahblah,Marvel Super Heroes,7-14,375,Beware the Vulture,23.0,4.4,Average,4.6,3.9
76100,AT,42.6878,blah,blahblah,Marvel Super Heroes,7-14,358,Royal Talon Fighter Attack,7.0,4.7,Average,4.7,4.8
76077,AT,42.6878,blah,blahblah,Marvel Super Heroes,7-14,377,Iron Man: Detroit Steel Strikes,10.0,4.8,Easy,4.6,4.3
76082,AT,30.4878,blah,blahblah,Marvel Super Heroes,6-12,185,ATM Heist Battle,9.0,3.9,Easy,3.9,4.2
76099,AT,30.4878,blah,blahblah,Marvel Super Heroes,6-12,229,Rhino Face-Off by the Mine,6.0,4.4,Easy,4.7,5.0
76076,AT,30.4878,blah,blahblah,Marvel Super Heroes,6-12,160,Captain America Jet Pursuit,10.0,3.9,Easy,3.7,3.9
76091,AT,12.1878,blah,blahblah,Marvel Super Heroes,5-12,79,Mighty Micros: Thor vs. Loki,2.0,3.5,Easy,3.5,3.0
76090,AT,12.1878,blah,blahblah,Marvel Super Heroes,5-12,86,Mighty Micros: Star-Lord vs. Nebula,,,nan,,
76089,AT,12.1878,blah,blahblah,Marvel Super Heroes,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,,,nan,,
31313,AT,426.9878,blah,blahblah,MINDSTORMS®,10+,601,LEGO® MINDSTORMS® EV3,38.0,4.4,Challenging,4.3,3.7
45500,AT,243.9878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Intelligent Brick,1.0,5.0,Average,4.0,3.0
45501,AT,121.9878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Rechargeable DC Battery,6.0,4.0,Very Easy,4.3,3.0
45505,AT,42.6878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Gyro Sensor,,,nan,,
45504,AT,42.6878,blah,blahblah,MINDSTORMS®,10+,1,EV3 Ultrasonic Sensor,4.0,3.0,Challenging,3.5,4.0
45506,AT,42.6878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Color Sensor,1.0,5.0,Very Easy,5.0,5.0
45509,AT,42.6878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Infrared Sensor,,,nan,,
45508,AT,42.6878,blah,blahblah,MINDSTORMS®,10+,1,EV3 Infrared Beacon,3.0,5.0,Average,5.0,3.3
45517,AT,36.5878,blah,blahblah,MINDSTORMS®,8+,1,Transformer 10V DC,2.0,5.0,Very Easy,4.0,2.5
45502,AT,36.5878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Large Servo Motor,2.0,5.0,nan,5.0,5.0
45503,AT,30.4878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Medium Servo Motor,1.0,5.0,Easy,5.0,
45507,AT,24.3878,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Touch Sensor,,,nan,,
45514,AT,19.5078,blah,blahblah,MINDSTORMS®,10-21,7,EV3 Cable Pack,,,nan,,
21137,AT,304.9878,blah,blahblah,Minecraft™,12+,2863,The Mountain Cave,11.0,4.3,Challenging,4.5,4.2
21136,AT,146.3878,blah,blahblah,Minecraft™,8+,1122,The Ocean Monument,2.0,5.0,Easy,5.0,4.0
21134,AT,109.7878,blah,blahblah,Minecraft™,8+,729,The Waterfall Base,7.0,4.0,Average,4.1,3.7
21135,AT,85.3878,blah,blahblah,Minecraft™,8+,717,The Crafting Box 2.0,1.0,5.0,Challenging,5.0,5.0
21144,AT,73.1878,blah,blahblah,Minecraft™,8+,549,The Farm Cottage,4.0,4.7,Easy,4.8,4.3
21143,AT,60.9878,blah,blahblah,Minecraft™,8+,470,The Nether Portal,1.0,5.0,Average,5.0,5.0
21142,AT,48.7878,blah,blahblah,Minecraft™,8+,278,The Polar Igloo,,,nan,,
21130,AT,48.7878,blah,blahblah,Minecraft™,8+,387,The Nether Railway,6.0,4.2,Easy,4.7,4.2
21140,AT,24.3878,blah,blahblah,Minecraft™,7-14,198,The Chicken Coop,4.0,4.5,Average,4.5,5.0
21141,AT,24.3878,blah,blahblah,Minecraft™,7-14,241,The Zombie Cave,2.0,5.0,Average,5.0,4.5
21123,AT,24.3878,blah,blahblah,Minecraft™,8+,208,The Iron Golem,16.0,4.4,Easy,4.6,4.4
21129,AT,24.3878,blah,blahblah,Minecraft™,8+,247,The Mushroom Island,5.0,5.0,Average,4.6,4.8
21139,AT,18.2878,blah,blahblah,Minecraft™,6-14,84,The Nether Fight,,,nan,,
21138,AT,18.2878,blah,blahblah,Minecraft™,6-14,69,The Melon Farm,4.0,5.0,Easy,4.3,2.7
71020,AT,4.8678,blah,blahblah,Minifigures,5+,8,THE LEGO® BATMAN MOVIE Series 2,13.0,4.3,Very Easy,4.8,4.0
71021,AT,4.8678,blah,blahblah,Minifigures,5+,7,Series 18: Party,14.0,4.5,Very Easy,4.6,4.3
70357,AT,158.58780000000004,blah,blahblah,NEXO KNIGHTS™,9-14,1426,Knighton Castle,5.0,2.0,Challenging,2.6,1.8
72006,AT,85.3878,blah,blahblah,NEXO KNIGHTS™,8-14,604,Axl's Rolling Arsenal,3.0,4.3,Challenging,4.0,4.0
72005,AT,73.1878,blah,blahblah,NEXO KNIGHTS™,8-14,569,Aaron's X-bow,,,nan,,
72004,AT,60.9878,blah,blahblah,NEXO KNIGHTS™,8-14,506,Tech Wizard Showdown,3.0,5.0,Average,5.0,5.0
72003,AT,36.5878,blah,blahblah,NEXO KNIGHTS™,8-14,369,Berserker Bomber,,,nan,,
72002,AT,24.3878,blah,blahblah,NEXO KNIGHTS™,7-14,191,Twinfector,1.0,4.0,Easy,5.0,3.0
72001,AT,24.3878,blah,blahblah,NEXO KNIGHTS™,7-14,217,Lance's Hover Jouster,,,nan,,
70620,AT,365.9878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,16+,4867,NINJAGO® City,88.0,4.8,Challenging,4.9,4.8
70618,AT,207.3878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,2295,Destiny's Bounty,52.0,4.7,Challenging,4.9,4.8
70617,AT,121.9878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,1403,Temple of The Ultimate Ultimate Weapon,15.0,4.5,Average,4.8,4.8
70656,AT,97.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,830,"garmadon, Garmadon, GARMADON!",9.0,4.6,Average,4.9,4.8
70616,AT,97.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,914,Ice Tank,6.0,4.8,Average,4.8,4.7
70632,AT,97.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,1202,Quake Mech,11.0,4.7,Average,4.5,4.4
70643,AT,85.3878,blah,blahblah,NINJAGO®,8-14,765,Temple of Resurrection,6.0,3.8,Average,4.2,4.2
70615,AT,85.3878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,944,Fire Mech,19.0,3.6,Average,4.2,4.6
70613,AT,73.1878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8-14,747,Garma Mecha Man,8.0,4.3,Average,4.5,4.5
70614,AT,73.1878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,9-14,876,Lightning Jet,8.0,4.7,Average,5.0,4.6
70642,AT,60.9878,blah,blahblah,NINJAGO®,8-14,556,Killow vs. Samurai X,2.0,4.5,Average,4.0,4.5
70631,AT,60.9878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8-14,521,Garmadon's Volcano Lair,7.0,4.7,Average,4.3,5.0
70612,AT,60.9878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8-14,544,Green Ninja Mech Dragon,29.0,4.6,Average,4.7,4.5
70611,AT,48.7878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8-14,494,Water Strider,21.0,4.6,Average,4.5,4.8
70640,AT,48.7878,blah,blahblah,NINJAGO®,8-14,530,S.O.G. Headquarters,,,nan,,
70641,AT,48.7878,blah,blahblah,NINJAGO®,9-14,552,Ninja Nightcrawler,4.0,4.3,Challenging,4.8,4.3
70639,AT,36.5878,blah,blahblah,NINJAGO®,7-14,308,Street Race of Snake Jaguar,3.0,5.0,Average,4.7,4.3
70608,AT,36.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7-14,312,Master Falls,10.0,3.5,Easy,4.0,3.6
70610,AT,36.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,8-14,341,Flying Jelly Sub,7.0,4.2,Average,4.6,4.6
70609,AT,36.5878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7-14,341,Manta Ray Bomber,6.0,4.4,Easy,4.3,4.2
70638,AT,24.3878,blah,blahblah,NINJAGO®,7-14,257,Katana V11,3.0,5.0,Average,5.0,5.0
70629,AT,24.3878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7-14,217,Piranha Attack,8.0,4.1,Easy,3.6,4.1
70607,AT,24.3878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,7-14,233,NINJAGO® City Chase,18.0,4.6,Easy,4.6,4.5
70628,AT,12.1878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,6-14,48,Lloyd - Spinjitzu Master,1.0,5.0,Very Easy,5.0,5.0
70633,AT,12.1878,blah,blahblah,NINJAGO®,6-14,61,Kai - Spinjitzu Master,,,nan,,
70635,AT,12.1878,blah,blahblah,NINJAGO®,6-14,68,Jay - Spinjitzu Master,1.0,4.0,Very Easy,4.0,3.0
70637,AT,12.1878,blah,blahblah,NINJAGO®,6-14,73,Cole - Spinjitzu Master,2.0,5.0,Easy,5.0,3.5
70636,AT,12.1878,blah,blahblah,NINJAGO®,6-14,69,Zane - Spinjitzu Master,,,nan,,
70606,AT,12.1878,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,6-14,109,Spinjitzu Training,11.0,4.5,Easy,4.7,4.8
70634,AT,12.1878,blah,blahblah,NINJAGO®,6-14,69,Nya - Spinjitzu Master,,,nan,,
70751,AT,243.9878,blah,blahblah,NINJAGO®,14+,2028,Temple of Airjitzu,61.0,4.6,Challenging,4.8,4.3
2000430,AT,853.9878,blah,blahblah,SERIOUS PLAY®,6+,2631,Identity and Landscape Kit,7.0,4.7,Easy,4.6,3.6
2000431,AT,683.1878,blah,blahblah,SERIOUS PLAY®,6+,2455,Connections Kit,8.0,3.7,Average,3.4,2.9
2000409,AT,439.1878,blah,blahblah,SERIOUS PLAY®,6+,4900,Window Exploration Bag,2.0,5.0,Easy,5.0,5.0
2000414,AT,30.4878,blah,blahblah,SERIOUS PLAY®,6+,219,Starter Kit,10.0,3.9,Easy,3.9,3.3
75889,AT,121.9878,blah,blahblah,Speed Champions,8-14,841,Ferrari Ultimate Garage,2.0,5.0,Average,5.0,4.5
75888,AT,48.7878,blah,blahblah,Speed Champions,7-14,391,Porsche 911 RSR and 911 Turbo 3.0,4.0,5.0,Average,4.8,4.8
75884,AT,18.2878,blah,blahblah,Speed Champions,7-14,183,1968 Ford Mustang Fastback,9.0,4.8,Easy,4.9,4.8
75886,AT,18.2878,blah,blahblah,Speed Champions,7-14,179,Ferrari 488 GT3 “Scuderia Corsa”,3.0,5.0,Easy,5.0,5.0
75885,AT,18.2878,blah,blahblah,Speed Champions,7-14,203,Ford Fiesta M-Sport WRC,13.0,4.5,Average,4.5,4.5
75887,AT,18.2878,blah,blahblah,Speed Champions,7-14,163,Porsche 919 Hybrid,3.0,5.0,Easy,5.0,5.0
75883,AT,121.9878,blah,blahblah,Speed Champions,8-14,941,MERCEDES AMG PETRONAS Formula One™ Team,8.0,4.6,Average,4.6,4.3
75881,AT,42.6878,blah,blahblah,Speed Champions,7-14,366,2016 Ford GT & 1966 Ford GT40,12.0,4.5,Easy,4.8,4.4
75877,AT,18.2878,blah,blahblah,Speed Champions,7-14,196,Mercedes-AMG GT3,12.0,4.5,Easy,4.6,4.4
75880,AT,18.2878,blah,blahblah,Speed Champions,7-14,161,McLaren 720S,10.0,4.7,Easy,4.9,4.7
75879,AT,18.2878,blah,blahblah,Speed Champions,7-14,184,Scuderia Ferrari SF16-H,11.0,4.8,Easy,4.7,4.7
75878,AT,18.2878,blah,blahblah,Speed Champions,7-14,181,Bugatti Chiron,19.0,4.7,Easy,4.9,4.8
75212,AT,207.3878,blah,blahblah,Star Wars™,9-14,1413,Kessel Run Millennium Falcon™,4.0,4.0,Average,4.0,3.8
75211,AT,85.3878,blah,blahblah,Star Wars™,9-14,519,Imperial TIE Fighter™,7.0,5.0,Average,4.7,3.7
75210,AT,60.9878,blah,blahblah,Star Wars™,8-12,464,Moloch's Landspeeder™,2.0,4.0,Easy,4.5,3.5
75209,AT,36.5878,blah,blahblah,Star Wars™,7-12,345,Han Solo's Landspeeder™,4.0,4.5,Easy,4.8,4.3
75536,AT,36.5878,blah,blahblah,Star Wars™,7-14,101,Range Trooper™,2.0,4.0,Easy,5.0,4.5
75537,AT,36.5878,blah,blahblah,Star Wars™,8-14,104,Darth Maul™,,,nan,,
75535,AT,36.5878,blah,blahblah,Star Wars™,8-14,101,Han Solo™,,,nan,,
75159,AT,609.9878,blah,blahblah,Star Wars™,14+,4016,Death Star™,84.0,4.5,Challenging,3.9,3.5
75060,AT,243.9878,blah,blahblah,Star Wars™,14+,1996,Slave I,201.0,3.9,Challenging,4.8,4.5
75144,AT,243.9878,blah,blahblah,Star Wars™,14+,1703,Snowspeeder™,86.0,3.3,Challenging,4.3,4.1
75190,AT,182.9878,blah,blahblah,Star Wars™,9-14,1416,First Order Star Destroyer™,31.0,4.6,Average,4.8,4.4
75189,AT,170.7878,blah,blahblah,Star Wars™,9-14,1376,First Order Heavy Assault Walker™,33.0,4.1,Challenging,4.4,3.9
75191,AT,134.18779999999998,blah,blahblah,Star Wars™,9-14,825,Jedi Starfighter™ With Hyperdrive,15.0,4.7,Average,4.7,4.3
75188,AT,134.18779999999998,blah,blahblah,Star Wars™,9-14,780,Resistance Bomber,23.0,4.7,Average,4.6,4.0
75187,AT,121.9878,blah,blahblah,Star Wars™,10-16,1106,BB-8™,79.0,4.6,Average,4.8,4.6
75156,AT,121.9878,blah,blahblah,Star Wars™,9-14,863,Krennic's Imperial Shuttle,39.0,4.2,Average,4.4,4.4
75102,AT,109.7878,blah,blahblah,Star Wars™,8-14,717,Poe's X-Wing Fighter™,71.0,4.7,Average,4.7,4.1
75186,AT,109.7878,blah,blahblah,Star Wars™,8-14,775,The Arrowhead,5.0,4.8,Challenging,4.8,4.4
75180,AT,109.7878,blah,blahblah,Star Wars™,8-14,836,Rathtar™ Escape,3.0,5.0,Average,4.7,3.7
75179,AT,97.5878,blah,blahblah,Star Wars™,8-14,630,Kylo Ren's TIE Fighter™,22.0,4.5,Average,4.6,3.9
75155,AT,97.5878,blah,blahblah,Star Wars™,8-14,659,Rebel U-Wing Fighter™,56.0,4.6,Average,4.6,3.9
75202,AT,97.5878,blah,blahblah,Star Wars™,9-14,746,Defense of Crait™,4.0,4.5,Easy,4.3,4.0
75172,AT,85.3878,blah,blahblah,Star Wars™,8-14,691,Y-Wing Starfighter™,51.0,4.8,Average,4.7,4.4
75185,AT,85.3878,blah,blahblah,Star Wars™,8-14,557,Tracker I,6.0,4.2,Challenging,4.3,4.4
75201,AT,73.1878,blah,blahblah,Star Wars™,8-14,370,First Order AT-ST™,37.0,2.2,Easy,1.8,1.8
75177,AT,73.1878,blah,blahblah,Star Wars™,9-14,554,First Order Heavy Scout Walker™,9.0,3.9,Challenging,4.0,3.8
75178,AT,73.1878,blah,blahblah,Star Wars™,8-14,457,Jakku Quadjumper™,12.0,4.4,Easy,4.3,3.6
75532,AT,67.0878,blah,blahblah,Star Wars™,10-14,452,Scout Trooper™ & Speeder Bike™,11.0,4.2,Challenging,4.5,4.4
75205,AT,60.9878,blah,blahblah,Star Wars™,8-14,376,Mos Eisley Cantina™,14.0,4.0,Easy,3.5,3.3
75204,AT,48.7878,blah,blahblah,Star Wars™,7-12,278,Sandspeeder™,13.0,4.9,Easy,4.5,4.2
75534,AT,48.7878,blah,blahblah,Star Wars™,9-14,168,Darth Vader™,6.0,4.6,Average,5.0,4.0
75174,AT,48.7878,blah,blahblah,Star Wars™,7-12,277,Desert Skiff Escape,27.0,4.6,Easy,4.6,4.1
75176,AT,48.7878,blah,blahblah,Star Wars™,8-14,294,Resistance Transport Pod™,14.0,4.6,Easy,4.7,3.7
75530,AT,42.6878,blah,blahblah,Star Wars™,8-14,179,Chewbacca™,5.0,4.3,Average,3.6,3.4
75200,AT,36.5878,blah,blahblah,Star Wars™,7-12,241,Ahch-To Island™ Training,25.0,4.1,Easy,4.5,4.1
75173,AT,36.5878,blah,blahblah,Star Wars™,7-12,149,Luke's Landspeeder™,27.0,4.3,Easy,4.5,4.3
75183,AT,36.5878,blah,blahblah,Star Wars™,7-12,282,Darth Vader™ Transformation,38.0,4.5,Easy,4.7,4.7
75533,AT,36.5878,blah,blahblah,Star Wars™,8-14,144,Boba Fett™,4.0,4.8,Average,4.8,4.0
75168,AT,36.5878,blah,blahblah,Star Wars™,8-12,262,Yoda's Jedi Starfighter™,37.0,4.3,Easy,4.5,4.3
75199,AT,36.5878,blah,blahblah,Star Wars™,7-12,157,General Grievous' Combat Speeder,19.0,3.4,Easy,2.6,1.9
75182,AT,36.5878,blah,blahblah,Star Wars™,8-14,305,Republic Fighter Tank™,27.0,4.6,Easy,4.6,4.4
75169,AT,36.5878,blah,blahblah,Star Wars™,7-12,208,Duel on Naboo™,32.0,4.4,Easy,4.4,4.4
75529,AT,30.4878,blah,blahblah,Star Wars™,8-14,92,Elite Praetorian Guard,7.0,4.1,Easy,4.7,3.9
75117,AT,30.4878,blah,blahblah,Star Wars™,8-14,86,Kylo Ren™,12.0,4.4,Easy,4.5,4.4
75528,AT,30.4878,blah,blahblah,Star Wars™,8-14,85,Rey,3.0,4.7,Easy,4.7,4.7
75531,AT,30.4878,blah,blahblah,Star Wars™,7-14,100,Stormtrooper™ Commander,3.0,3.3,Very Easy,4.0,4.0
75196,AT,24.3878,blah,blahblah,Star Wars™,6-12,188,A-Wing™ vs. TIE Silencer™ Microfighters,3.0,4.0,Easy,4.3,4.0
75195,AT,24.3878,blah,blahblah,Star Wars™,6-12,216,Ski Speeder™ vs. First Order Walker™ Microfighters,4.0,4.5,Easy,4.5,4.5
75526,AT,24.3878,blah,blahblah,Star Wars™,8-14,94,Elite TIE Fighter Pilot™,1.0,4.0,Easy,4.0,4.0
75198,AT,20.7278,blah,blahblah,Star Wars™,6-12,97,Tatooine™ Battle Pack,14.0,4.2,Easy,4.1,4.1
75197,AT,20.7278,blah,blahblah,Star Wars™,6-12,108,First Order Specialists Battle Pack,15.0,3.8,Very Easy,4.1,3.9
75167,AT,18.2878,blah,blahblah,Star Wars™,6-12,125,Bounty Hunter Speeder Bike™ Battle Pack,40.0,4.5,Very Easy,4.7,4.8
75166,AT,18.2878,blah,blahblah,Star Wars™,6-12,117,First Order Transport Speeder Battle Pack,25.0,4.3,Very Easy,4.6,4.3
75193,AT,12.1878,blah,blahblah,Star Wars™,6-12,92,Millennium Falcon™ Microfighter,9.0,4.7,Easy,4.7,4.7
75194,AT,12.1878,blah,blahblah,Star Wars™,6-12,91,First Order TIE Fighter™ Microfighter,3.0,4.7,Easy,4.3,4.0
75160,AT,12.1878,blah,blahblah,Star Wars™,6-12,109,U-Wing™ Microfighter,6.0,4.8,Easy,4.8,4.8
75161,AT,12.1878,blah,blahblah,Star Wars™,6-12,88,TIE Striker™ Microfighter,4.0,4.3,Easy,4.5,4.5
75208,AT,36.5878,blah,blahblah,Star Wars™,7-12,229,Yoda's Hut,5.0,4.4,Easy,4.4,4.2
75206,AT,20.7278,blah,blahblah,Star Wars™,6-12,102,Jedi™ and Clone Troopers™ Battle Pack,3.0,4.0,Very Easy,4.0,4.3
75207,AT,20.7278,blah,blahblah,Star Wars™,6-12,99,Imperial Patrol Battle Pack,4.0,4.3,Very Easy,5.0,4.0
75175,AT,60.9878,blah,blahblah,Star Wars™,8-14,358,A-Wing Starfighter™,24.0,4.7,Easy,4.6,3.7
75181,AT,243.9878,blah,blahblah,Star Wars™,14+,1966,Y-Wing Starfighter™,1.0,5.0,Very Challenging,5.0,5.0
75192,AT,975.9878,blah,blahblah,Star Wars™,16+,7541,Millennium Falcon™,197.0,4.0,Challenging,4.8,4.4
42056,AT,365.9878,blah,blahblah,Technic,16+,2704,Porsche 911 GT3 RS,143.0,4.2,Challenging,4.7,4.3
42070,AT,304.9878,blah,blahblah,Technic,11-16,1862,6x6 All Terrain Tow Truck,45.0,3.7,Challenging,3.5,2.9
42055,AT,280.5878,blah,blahblah,Technic,12-16,3929,Bucket Wheel Excavator,75.0,3.9,Challenging,4.6,4.6
42078,AT,182.9878,blah,blahblah,Technic,11-16,2595,Mack Anthem,22.0,4.5,Average,4.7,4.7
42069,AT,158.58780000000004,blah,blahblah,Technic,11-16,2382,Extreme Adventure,19.0,4.5,Average,4.9,4.7
42066,AT,146.3878,blah,blahblah,Technic,10-16,1151,Air Race Jet,7.0,4.0,Challenging,4.9,4.7
42077,AT,121.9878,blah,blahblah,Technic,10-16,1005,Rally Car,8.0,4.1,Average,4.4,4.1
42064,AT,109.7878,blah,blahblah,Technic,10-16,1327,Ocean Explorer,14.0,4.6,Challenging,4.6,4.8
42068,AT,109.7878,blah,blahblah,Technic,10-16,1098,Airport Rescue Vehicle,12.0,4.0,Average,4.8,4.6
42065,AT,97.5878,blah,blahblah,Technic,9-16,370,RC Tracked Racer,28.0,4.6,Easy,4.5,4.2
42076,AT,85.3878,blah,blahblah,Technic,9-16,1020,Hovercraft,5.0,3.8,Average,4.2,4.2
42063,AT,60.9878,blah,blahblah,Technic,10-16,603,BMW R 1200 GS Adventure,12.0,4.2,Average,4.7,4.4
